latitude,longitude,property_type,room_type,bathrooms,bedrooms,minimum_nights,price
37.77561,-122.4409,Apartment,Private room,1,1,1,239.0
37.77945,-122.40382,Loft,Entire home/apt,1,1,4,269.0
37.73379,-122.41556,Guest suite,Entire home/apt,1,0,2,125.0
37.7645,-122.43145,House,Entire home/apt,3,4,3,875.0
37.75751,-122.39627,Apartment,Private room,1,1,3,130.0
37.74602,-122.4554,House,Private room,1,1,30,130.0
37.78407,-122.40707,Condominium,Entire home/apt,1,1,30,249.0
37.76527,-122.42997,Condominium,Entire home/apt,1,3,3,320.0
37.76222,-122.42332,Apartment,Entire home/apt,1,1,2,295.0
37.79429,-122.41557,Apartment,Entire home/apt,1,1,2,140.0
37.78294,-122.48326,Guest suite,Entire home/apt,1,1,2,109.0
37.79287,-122.41609,Apartment,Private room,1,1,30,116.0
37.79255,-122.44273,Apartment,Entire home/apt,1,3,30,750.0
37.78611,-122.44019,House,Private room,1,1,30,119.0
37.79074,-122.42505,Condominium,Entire home/apt,4,5,5,975.0
37.75329,-122.4686,House,Entire home/apt,2,3,7,400.0
37.73214,-122.43068,Guesthouse,Entire home/apt,1,1,2,125.0
37.76258,-122.50822,House,Private room,1,1,2,95.0
37.76087,-122.50591,House,Private room,2,1,2,60.0
37.76203,-122.50759,House,Private room,2,1,2,75.0
37.76074,-122.44359,House,Private room,1,1,2,115.0
37.71904,-122.43537,House,Entire home/apt,2,3,4,300.0
37.76997,-122.42977,Condominium,Private room,1,1,2,95.0
37.74283,-122.41543,House,Entire home/apt,1,1,1,155.0
37.76516,-122.44658,Apartment,Entire home/apt,1,1,28,99.0
37.77131,-122.42524,Loft,Entire home/apt,1,1,2,280.0
37.76404,-122.47942,Apartment,Entire home/apt,1,2,3,179.0
37.73841,-122.38636,Guest suite,Entire home/apt,1,2,30,120.0
37.75308,-122.40149,Apartment,Entire home/apt,1,1,3,238.0
37.78604,-122.43887,House,Private room,1,1,30,92.0
37.74898,-122.43125,Guest suite,Entire home/apt,1,2,2,250.0
37.76102,-122.43249,Apartment,Private room,1,1,3,200.0
37.72683,-122.42962,House,Private room,1,1,2,90.0
37.75123,-122.42367,House,Private room,1,1,4,210.0
37.78689,-122.43889,Townhouse,Entire home/apt,2,4,3,900.0
37.79909,-122.40631,Hostel,Shared room,10,1,1,38.0
37.78118,-122.46633,Apartment,Entire home/apt,1,2,1,400.0
37.75035,-122.42458,House,Private room,1,1,4,210.0
37.7331,-122.43261,Guest suite,Entire home/apt,1,0,3,220.0
37.75698,-122.43951,House,Private room,1,1,2,125.0
37.75843,-122.40112,House,Entire home/apt,1,2,30,140.0
37.78745,-122.40809,Apartment,Private room,1,1,1,110.0
37.75915,-122.39549,Loft,Entire home/apt,2,3,2,750.0
37.75944,-122.50335,House,Entire home/apt,1,1,2,250.0
37.77512,-122.40244,Guest suite,Entire home/apt,1,0,2,199.0
37.73841,-122.41286,House,Entire home/apt,2,3,2,275.0
37.76021,-122.4255,Condominium,Entire home/apt,2,3,30,475.0
37.77115,-122.43679,Townhouse,Private room,2,1,30,125.0
37.77534,-122.41769,Apartment,Entire home/apt,1,1,30,339.0
37.76484,-122.44526,House,Entire home/apt,2,3,2,565.0
37.78836,-122.39059,Condominium,Entire home/apt,1,2,30,193.0
37.76211,-122.45202,Guest suite,Entire home/apt,1,0,30,95.0
37.72257,-122.43297,House,Entire home/apt,1,2,3,148.0
37.73997,-122.41285,Apartment,Entire home/apt,1,1,30,218.0
37.79425,-122.42816,Apartment,Entire home/apt,1,1,30,232.0
37.7418,-122.41674,House,Private room,1,1,2,130.0
37.73192,-122.38821,Guest suite,Private room,1,1,2,114.0
37.73783,-122.41342,House,Entire home/apt,1,3,3,400.0
37.80166,-122.44621,Condominium,Entire home/apt,1,1,3,128.0
37.78541,-122.40846,Apartment,Private room,1,1,1,110.0
37.76024,-122.39899,Condominium,Entire home/apt,2,4,2,475.0
37.7608,-122.41916,House,Entire home/apt,3,5,3,1025.0
37.7765,-122.43946,Apartment,Entire home/apt,1,1,30,185.0
37.80332,-122.43982,Guest suite,Entire home/apt,1,1,2,375.0
37.79703,-122.41861,Apartment,Entire home/apt,1,2,3,300.0
37.75124,-122.41046,House,Entire home/apt,2,3,3,625.0
37.75429,-122.4229,Apartment,Entire home/apt,1,2,30,135.0
37.78894,-122.44555,House,Entire home/apt,1,1,3,262.0
37.7665,-122.42703,Condominium,Entire home/apt,1,1,30,200.0
37.76106,-122.44478,Apartment,Entire home/apt,1,2,30,160.0
37.7831,-122.40272,Loft,Shared room,1,1,30,45.0
37.77682,-122.41465,Loft,Entire home/apt,2,2,2,700.0
37.77368,-122.44564,Apartment,Entire home/apt,2,2,31,145.0
37.76134,-122.40268,House,Entire home/apt,2,3,2,599.0
37.7671,-122.4325,Apartment,Private room,1,1,2,199.0
37.79565,-122.3994,Apartment,Entire home/apt,1,0,31,150.0
37.80185,-122.44081,Condominium,Private room,1,1,2,188.0
37.76262,-122.38982,Loft,Private room,1,1,30,65.0
37.80643,-122.41988,Apartment,Entire home/apt,1,1,3,250.0
37.74365,-122.47642,House,Private room,2,1,1,80.0
37.7617,-122.43923,Apartment,Private room,1,2,2,175.0
37.73957,-122.41425,House,Entire home/apt,2,3,3,450.0
37.73529,-122.44081,House,Entire home/apt,3,3,3,995.0
37.80353,-122.4223,Guest suite,Private room,1,1,1,170.0
37.78931,-122.40231,Serviced apartment,Entire home/apt,2,2,1,1300.0
37.77202,-122.43204,Apartment,Private room,2,1,2,110.0
37.7796,-122.47004,Apartment,Entire home/apt,1,2,2,275.0
37.75737,-122.44295,Condominium,Private room,1,1,1,170.0
37.78716,-122.41058,Condominium,Entire home/apt,1,0,1,269.0
37.76879,-122.43158,Apartment,Entire home/apt,1,2,2,397.0
37.72241,-122.39829,Guest suite,Entire home/apt,1,1,1,95.0
37.73132,-122.39138,Apartment,Entire home/apt,2,3,2,228.0
37.75674,-122.41109,House,Entire home/apt,1,1,5,299.0
37.76191,-122.42345,Condominium,Entire home/apt,1,2,3,220.0
37.74095,-122.42124,Condominium,Entire home/apt,1,2,4,320.0
37.77615,-122.50717,Apartment,Entire home/apt,1,1,2,145.0
37.7977,-122.42117,Apartment,Entire home/apt,1,0,30,80.0
37.79363,-122.44169,Condominium,Entire home/apt,1,2,3,550.0
37.78295,-122.47385,Condominium,Entire home/apt,2,1,3,265.0
37.79815,-122.42017,House,Entire home/apt,2,3,30,217.0
37.77128,-122.42841,Condominium,Entire home/apt,1,1,30,260.0
37.74278,-122.4196,Apartment,Entire home/apt,1,2,3,175.0
37.78228,-122.49278,Apartment,Entire home/apt,2,3,3,400.0
37.76224,-122.39674,Apartment,Private room,2,2,30,180.0
37.80225,-122.44212,Apartment,Entire home/apt,1,2,30,210.0
37.76721,-122.41712,Apartment,Private room,1,1,4,400.0
37.75777,-122.44346,House,Entire home/apt,2,2,5,370.0
37.7593,-122.43895,Apartment,Entire home/apt,1,0,3,125.0
37.75667,-122.41053,House,Entire home/apt,1,1,4,400.0
37.78738,-122.40983,Hotel,Private room,1,0,2,180.0
37.76065,-122.40146,Apartment,Entire home/apt,1,1,2,140.0
37.75531,-122.39975,Guest suite,Entire home/apt,1,0,3,150.0
37.78594,-122.39409,Loft,Shared room,1,1,30,90.0
37.77698,-122.41384,Apartment,Private room,1,1,60,100.0
37.71143,-122.40057,House,Private room,1,1,2,100.0
37.80334,-122.40801,Apartment,Entire home/apt,1,2,2,390.0
37.74117,-122.4635,Guest suite,Private room,1,1,2,109.0
37.79466,-122.41152,Townhouse,Entire home/apt,1,2,2,250.0
37.75076,-122.41797,Apartment,Entire home/apt,1,1,30,185.0
37.76462,-122.40675,House,Entire home/apt,1,2,2,225.0
37.78443,-122.44355,Apartment,Private room,1,1,30,49.0
37.74758,-122.4907,House,Private room,2,2,2,200.0
37.74576,-122.41543,House,Private room,1,1,2,95.0
37.75526,-122.39827,House,Private room,1,1,1,127.0
37.75512,-122.40041,House,Private room,1,1,1,132.0
37.76351,-122.49791,House,Entire home/apt,1,2,2,350.0
37.78664,-122.40943,Hotel,Private room,1,0,2,180.0
37.78836,-122.41063,Hotel,Private room,1,0,2,180.0
37.7877,-122.40991,Hotel,Private room,1,0,2,180.0
37.78846,-122.40959,Hotel,Private room,1,0,2,180.0
37.78837,-122.41091,Condominium,Entire home/apt,1,0,1,269.0
37.76684,-122.43435,Apartment,Entire home/apt,1,1,3,220.0
37.80332,-122.40782,Apartment,Entire home/apt,1,2,2,640.0
37.78056,-122.44744,Apartment,Entire home/apt,1,1,2,155.0
37.7459,-122.42015,House,Entire home/apt,1,2,30,255.0
37.78457,-122.44501,Apartment,Private room,1,1,30,69.0
37.74697,-122.43817,House,Entire home/apt,1,2,3,450.0
37.79617,-122.41236,Condominium,Private room,1,1,3,140.0
37.75054,-122.41656,House,Private room,1,1,1,173.0
37.75114,-122.43233,Apartment,Entire home/apt,1,2,30,165.0
37.74666,-122.50256,House,Private room,0,1,30,70.0
37.75032,-122.41668,House,Private room,2,1,1,99.0
37.78846,-122.41054,Hotel,Private room,1,0,2,180.0
37.78749,-122.40949,Hotel,Private room,1,0,2,180.0
37.74363,-122.42479,House,Entire home/apt,1,1,1,150.0
37.75927,-122.43158,Condominium,Entire home/apt,2,4,3,495.0
37.71299,-122.40017,House,Private room,1,1,2,120.0
37.75909,-122.40056,Apartment,Entire home/apt,1,1,7,175.0
37.75284,-122.50436,Townhouse,Entire home/apt,1,3,30,162.0
37.75417,-122.42153,Condominium,Entire home/apt,3,3,2,250.0
37.75967,-122.44688,Apartment,Entire home/apt,1,1,30,185.0
37.71297,-122.40053,Guest suite,Private room,1,1,2,120.0
37.77051,-122.3926,Apartment,Entire home/apt,1,1,30,299.0
37.76264,-122.42082,Apartment,Private room,2,1,1125,3200.0
37.7597,-122.42317,Apartment,Entire home/apt,2,3,30,199.0
37.79878,-122.40585,Apartment,Entire home/apt,1,2,30,170.0
37.78846,-122.41062,Hotel,Private room,1,0,2,190.0
37.78722,-122.41068,Hotel,Private room,1,0,2,190.0
37.75345,-122.44196,House,Private room,1,1,30,129.0
37.79801,-122.40037,Apartment,Entire home/apt,1,1,30,272.0
37.78846,-122.41117,Hotel,Private room,1,0,2,250.0
37.79248,-122.41844,Apartment,Entire home/apt,1,1,30,100.0
37.80194,-122.44017,Apartment,Private room,1,1,2,149.0
37.74552,-122.43499,House,Entire home/apt,2,3,1,250.0
37.7302,-122.39827,House,Private room,1,1,30,56.0
37.78724,-122.39937,Apartment,Entire home/apt,2,2,30,301.0
37.75842,-122.41196,Apartment,Entire home/apt,2,2,3,358.0
37.74663,-122.40726,House,Entire home/apt,1,2,4,299.0
37.76421,-122.46433,House,Private room,1,1,3,139.0
37.78518,-122.44283,House,Entire home/apt,4,6,2,2000.0
37.78255,-122.4381,House,Entire home/apt,2,5,30,365.0
37.78228,-122.43972,House,Private room,1,1,30,83.0
37.78081,-122.43886,House,Private room,1,1,30,70.0
37.78264,-122.44026,House,Private room,1,1,30,70.0
37.78291,-122.44008,House,Private room,1,1,30,75.0
37.75977,-122.40096,Apartment,Entire home/apt,1,1,4,225.0
37.77745,-122.47989,House,Private room,1,1,2,99.0
37.76731,-122.4458,Condominium,Private room,1,1,1,175.0
37.72213,-122.40632,House,Private room,3,4,3,410.0
37.77514,-122.40897,Townhouse,Private room,1,1,13,200.0
37.77016,-122.44807,Apartment,Entire home/apt,1,1,30,210.0
37.77812,-122.50262,House,Private room,1,1,2,133.0
37.77856,-122.43633,Apartment,Private room,1,1,3,140.0
37.74844,-122.4282,Guest suite,Entire home/apt,1,1,1,146.0
37.76922,-122.44698,Guest suite,Entire home/apt,1,1,2,150.0
37.75377,-122.44197,Other,Entire home/apt,1,0,2,135.0
37.75135,-122.45383,House,Private room,1,1,2,135.0
37.78835,-122.4112,Condominium,Entire home/apt,1,0,1,249.0
37.77785,-122.48011,House,Private room,1,2,2,204.0
37.78397,-122.42254,Condominium,Entire home/apt,1,1,60,129.0
37.78835,-122.42833,Apartment,Entire home/apt,1,0,3,150.0
37.75429,-122.4012,Apartment,Private room,1,1,30,39.0
37.74067,-122.41489,Guest suite,Private room,1,1,30,140.0
37.80031,-122.41268,House,Entire home/apt,2,2,1,350.0
37.7352,-122.38566,House,Private room,1,1,2,105.0
37.76479,-122.43145,Bungalow,Entire home/apt,1,1,30,130.0
37.75411,-122.43832,Apartment,Entire home/apt,1,1,2,259.0
37.76757,-122.43639,House,Private room,1,1,2,120.0
37.73035,-122.4452,House,Private room,1,1,3,104.0
37.77191,-122.43226,Condominium,Private room,1,1,1,95.0
37.71755,-122.39659,House,Private room,1,1,1,90.0
37.76414,-122.43189,House,Private room,1,1,2,150.0
37.76391,-122.39553,Guest suite,Entire home/apt,1,1,2,185.0
37.75829,-122.41963,House,Private room,1,1,4,89.0
37.78894,-122.41722,Apartment,Entire home/apt,1,0,30,149.0
37.74728,-122.40766,Guesthouse,Entire home/apt,1,0,2,165.0
37.74727,-122.40863,Guest suite,Entire home/apt,2,2,3,250.0
37.77355,-122.42511,Apartment,Entire home/apt,1,1,30,110.0
37.78935,-122.39862,Apartment,Entire home/apt,1,1,30,255.0
37.79602,-122.39837,Apartment,Entire home/apt,1,0,31,176.0
37.78424,-122.39925,Apartment,Private room,1,1,180,100.0
37.74288,-122.46147,Guest suite,Entire home/apt,1,0,30,99.0
37.78,-122.50744,Hotel,Private room,1,1,1,129.0
37.7117,-122.43451,Guest suite,Private room,1,1,1,98.0
37.77974,-122.49897,House,Entire home/apt,1,1,1,100.0
37.78668,-122.49316,House,Private room,1,1,2,135.0
37.78409,-122.4438,House,Entire home/apt,3,3,30,293.0
37.78758,-122.39868,Condominium,Entire home/apt,1,1,30,501.0
37.76118,-122.3967,Apartment,Entire home/apt,1,2,3,195.0
37.80584,-122.44309,Apartment,Entire home/apt,1,1,30,350.0
37.77392,-122.50925,Guest suite,Entire home/apt,1,1,30,150.0
37.7583,-122.41948,House,Private room,1,3,4,220.0
37.75126,-122.40794,Apartment,Entire home/apt,1,2,30,139.0
37.75148,-122.44182,Condominium,Private room,2,1,2,95.0
37.80259,-122.42695,Guest suite,Private room,1,1,3,170.0
37.77219,-122.41672,Apartment,Entire home/apt,1,2,2,250.0
37.728,-122.46162,Apartment,Entire home/apt,1,1,4,144.0
37.72207,-122.43773,Apartment,Entire home/apt,1,1,2,177.0
37.73391,-122.42901,Guest suite,Entire home/apt,1,1,2,109.0
37.72944,-122.42899,Apartment,Entire home/apt,1,0,3,115.0
37.78268,-122.4222,Condominium,Entire home/apt,1,0,30,110.0
37.74855,-122.40941,Guest suite,Entire home/apt,1,0,2,260.0
37.76104,-122.47504,Apartment,Entire home/apt,1,1,30,159.0
37.80297,-122.405,Condominium,Entire home/apt,1,1,30,246.0
37.7602,-122.48114,Apartment,Entire home/apt,1,0,30,129.0
37.80302,-122.41025,Townhouse,Entire home/apt,1,1,3,205.0
37.75573,-122.50436,Apartment,Entire home/apt,1,1,30,138.0
37.7868,-122.40775,Apartment,Private room,1,1,1,110.0
37.74053,-122.40893,House,Entire home/apt,2,3,30,186.0
37.76867,-122.41786,Apartment,Entire home/apt,1,2,2,220.0
37.78735,-122.40782,Apartment,Private room,1,1,1,110.0
37.74262,-122.40875,House,Private room,1,1,3,95.0
37.77858,-122.4492,House,Entire home/apt,3,4,5,599.0
37.77941,-122.39551,Loft,Entire home/apt,2,2,30,550.0
37.77397,-122.42783,Apartment,Entire home/apt,1,1,30,250.0
37.7591,-122.43515,Condominium,Entire home/apt,3,3,30,270.0
37.7718,-122.44404,House,Entire home/apt,2,3,3,1000.0
37.75477,-122.42709,Loft,Entire home/apt,1,1,30,140.0
37.74672,-122.43613,House,Private room,1,1,2,225.0
37.7304,-122.43331,House,Private room,1,1,2,103.0
37.79552,-122.41065,Apartment,Entire home/apt,2,3,3,499.0
37.80317,-122.44204,House,Entire home/apt,1,1,30,220.0
37.77084,-122.4303,Condominium,Entire home/apt,1,1,2,200.0
37.73638,-122.41937,House,Entire home/apt,4,4,4,360.0
37.78768,-122.4099,Apartment,Private room,1,1,1,110.0
37.78586,-122.40805,Apartment,Private room,1,1,1,110.0
37.78684,-122.4094,Apartment,Private room,1,1,1,110.0
37.78688,-122.409,Apartment,Private room,1,1,1,110.0
37.7872,-122.40811,Apartment,Private room,1,1,1,89.0
37.78546,-122.4085,Apartment,Private room,1,1,1,40.0
37.75042,-122.41512,Apartment,Entire home/apt,1,2,5,187.0
37.78406,-122.40517,Apartment,Shared room,1,1,30,200.0
37.77859,-122.46735,Apartment,Entire home/apt,1,1,4,185.0
37.78336,-122.48767,Apartment,Private room,1,1,30,69.0
37.73238,-122.38702,House,Private room,1,1,1,69.0
37.80073,-122.41798,Apartment,Entire home/apt,1,2,30,550.0
37.77231,-122.4213,Apartment,Entire home/apt,1,2,4,330.0
37.75125,-122.40826,Guest suite,Entire home/apt,1,1,2,160.0
37.7583,-122.4128,Hostel,Shared room,2,1,2,55.0
37.7581,-122.41388,Hostel,Shared room,2,1,2,55.0
37.75789,-122.41317,Hostel,Shared room,2,1,2,55.0
37.75818,-122.41288,Hostel,Shared room,2,1,30,33.0
37.78916,-122.44018,House,Private room,1,1,1,150.0
37.75612,-122.42588,House,Private room,1,1,2,120.0
37.79522,-122.42651,Serviced apartment,Hotel room,1,1,30,188.0
37.76176,-122.42492,House,Entire home/apt,1,3,3,435.0
37.78799,-122.40925,Condominium,Entire home/apt,2,0,1,540.0
37.75231,-122.46994,House,Entire home/apt,3,3,3,450.0
37.78818,-122.39181,Apartment,Entire home/apt,2,1,365,160.0
37.74829,-122.40486,Apartment,Entire home/apt,1,1,3,120.0
37.76419,-122.49092,Guest suite,Entire home/apt,1,1,2,150.0
37.79049,-122.44472,House,Entire home/apt,4,6,4,1200.0
37.75319,-122.43805,Guest suite,Entire home/apt,1,1,30,190.0
37.77221,-122.43236,Condominium,Entire home/apt,1,1,2,155.0
37.75527,-122.42284,Apartment,Entire home/apt,1,0,30,119.0
37.77872,-122.44187,Condominium,Private room,1,1,1,124.0
37.79268,-122.39159,Apartment,Entire home/apt,1,1,30,279.0
37.76281,-122.42825,Apartment,Entire home/apt,1,1,2,155.0
37.75268,-122.40753,Townhouse,Private room,1,1,1,144.0
37.77418,-122.43133,Apartment,Entire home/apt,1,0,30,90.0
37.77083,-122.39427,Apartment,Entire home/apt,1,1,30,229.0
37.77237,-122.39253,Apartment,Entire home/apt,2,2,30,299.0
37.79513,-122.41994,Apartment,Entire home/apt,1,1,30,229.0
37.78528,-122.46538,Apartment,Entire home/apt,2,2,30,310.0
37.78404,-122.46688,Apartment,Entire home/apt,1,2,30,270.0
37.79584,-122.41048,Apartment,Entire home/apt,1,1,30,145.0
37.768,-122.43721,Condominium,Entire home/apt,3,3,1,429.0
37.76762,-122.43748,Apartment,Private room,1,1,1,189.0
37.77287,-122.43402,Condominium,Private room,1,1,1,125.0
37.74799,-122.42571,House,Private room,1,1,2,90.0
37.78918,-122.4419,House,Private room,1,1,4,186.0
37.75186,-122.4441,Apartment,Private room,1,1,30,53.0
37.78727,-122.41062,Hotel,Private room,1,0,2,180.0
37.78819,-122.4095,Hotel,Private room,1,0,2,180.0
37.78897,-122.41002,Hotel,Private room,1,0,2,180.0
37.75245,-122.40706,Apartment,Entire home/apt,2,2,2,312.0
37.7857,-122.44465,House,Entire home/apt,1,2,30,299.0
37.7692,-122.43531,Apartment,Private room,1,1,1,99.0
37.73491,-122.42977,House,Entire home/apt,4,4,4,445.0
37.76018,-122.43225,Serviced apartment,Hotel room,1,1,30,170.0
37.77291,-122.43641,Townhouse,Private room,1,1,1,115.0
37.7439,-122.42547,House,Entire home/apt,1,1,1,76.0
37.7369,-122.50093,House,Entire home/apt,2,3,2,164.0
37.75191,-122.40497,Apartment,Entire home/apt,1,3,2,350.0
37.77301,-122.50109,House,Private room,1,1,1,100.0
37.74536,-122.45548,House,Entire home/apt,2,4,30,495.0
37.80661,-122.43557,House,Entire home/apt,3,4,30,350.0
37.7734,-122.50268,House,Private room,1,1,2,100.0
37.77241,-122.50169,House,Private room,1,1,1,100.0
37.77981,-122.4219,Boutique hotel,Private room,1,1,1,140.0
37.7518,-122.42562,Apartment,Private room,1,1,30,48.0
37.75728,-122.40849,Apartment,Entire home/apt,1,2,2,95.0
37.7693,-122.4514,Apartment,Private room,1,1,3,99.0
37.76467,-122.45561,Condominium,Private room,1,1,3,109.0
37.72062,-122.46706,House,Private room,1,1,30,50.0
37.799,-122.40403,Apartment,Private room,2,1,30,65.0
37.78697,-122.40961,Hotel,Private room,1,0,2,180.0
37.78848,-122.4106,Hotel,Private room,1,0,1,180.0
37.7697,-122.45234,Apartment,Private room,1,1,4,80.0
37.74648,-122.41697,House,Private room,2,2,2,250.0
37.73228,-122.41495,Townhouse,Private room,1,1,1,75.0
37.76354,-122.42524,House,Private room,1,1,2,125.0
37.75566,-122.4186,House,Private room,1,1,30,165.0
37.79291,-122.41544,Apartment,Entire home/apt,1,0,4,200.0
37.76691,-122.45125,Apartment,Entire home/apt,1,1,30,110.0
37.7915,-122.41499,Apartment,Entire home/apt,1,0,85,110.0
37.79047,-122.41059,Apartment,Entire home/apt,1,1,30,120.0
37.75582,-122.49133,House,Private room,1,1,30,105.0
37.78801,-122.44228,House,Private room,1,2,3,286.0
37.74478,-122.42141,Apartment,Entire home/apt,2,4,30,275.0
37.73227,-122.44218,Apartment,Entire home/apt,1,2,30,150.0
37.72771,-122.44015,Apartment,Entire home/apt,2,3,3,400.0
37.778,-122.42271,Boutique hotel,Private room,1,1,2,144.0
37.75887,-122.45112,Apartment,Entire home/apt,1,1,30,138.0
37.78895,-122.43186,Guest suite,Private room,1,1,2,154.0
37.71742,-122.45177,Guest suite,Entire home/apt,1,1,1,193.0
37.77393,-122.47687,House,Entire home/apt,1,5,30,499.0
37.75332,-122.43363,House,Entire home/apt,2,4,2,995.0
37.7917,-122.40735,Boutique hotel,Private room,1,0,2,350.0
37.75259,-122.44498,Apartment,Entire home/apt,2,2,3,550.0
37.74935,-122.42838,House,Private room,1,1,4,250.0
37.77422,-122.46773,Guest suite,Entire home/apt,1,1,3,135.0
37.77887,-122.3916,Condominium,Entire home/apt,1,1,30,134.0
37.77862,-122.43221,Apartment,Entire home/apt,2,3,2,550.0
37.75716,-122.44557,Guest suite,Private room,1,1,2,100.0
37.7568,-122.44052,Apartment,Private room,4,1,30,65.0
37.79428,-122.41336,Apartment,Entire home/apt,1,2,30,175.0
37.74687,-122.4284,House,Private room,1,1,1,105.0
37.75371,-122.39876,Condominium,Entire home/apt,2,2,3,225.0
37.79601,-122.43041,Apartment,Entire home/apt,1,3,30,225.0
37.75666,-122.40981,Serviced apartment,Hotel room,1,2,30,189.0
37.77658,-122.43663,Apartment,Entire home/apt,2,4,30,1150.0
37.78259,-122.47388,Apartment,Private room,1,1,30,90.0
37.80658,-122.41986,Condominium,Entire home/apt,2,2,5,1500.0
37.7739,-122.46834,House,Entire home/apt,2,2,3,275.0
37.76067,-122.42464,Condominium,Entire home/apt,2,2,3,250.0
37.74571,-122.43022,House,Private room,1,1,1,105.0
37.7492,-122.44064,Townhouse,Entire home/apt,2,3,2,650.0
37.75078,-122.4427,Condominium,Private room,1,1,1,138.0
37.73352,-122.48228,House,Private room,1,1,2,64.0
37.77337,-122.43529,Apartment,Entire home/apt,2,4,3,750.0
37.77839,-122.44337,Apartment,Entire home/apt,1,1,31,180.0
37.78563,-122.42594,Apartment,Entire home/apt,2,2,30,185.0
37.79873,-122.40408,Bed and breakfast,Private room,10,1,1,95.0
37.79934,-122.40609,Bed and breakfast,Private room,0,1,1,95.0
37.76588,-122.46255,Apartment,Entire home/apt,1,0,30,97.0
37.79914,-122.40444,Bed and breakfast,Private room,10,1,1,99.0
37.79856,-122.40429,Apartment,Entire home/apt,1,1,2,195.0
37.78886,-122.43241,Apartment,Entire home/apt,1,0,4,499.0
37.74236,-122.41679,House,Private room,1,1,2,95.0
37.76765,-122.42395,Apartment,Private room,1,1,2,120.0
37.7863,-122.41629,Apartment,Private room,1,1,1,129.0
37.79905,-122.41835,Apartment,Private room,1,1,31,80.0
37.77903,-122.46585,Guest suite,Entire home/apt,1,1,1,300.0
37.7572,-122.42362,House,Private room,1,1,1,129.0
37.7516,-122.41633,Apartment,Private room,1,1,30,80.0
37.76052,-122.40964,Condominium,Entire home/apt,2,3,4,500.0
37.79576,-122.40738,Apartment,Entire home/apt,1,2,30,349.0
37.74937,-122.42509,Condominium,Entire home/apt,1,2,21,168.0
37.76395,-122.49963,Apartment,Entire home/apt,1,1,30,140.0
37.78258,-122.48655,Loft,Entire home/apt,1,1,30,139.0
37.77297,-122.4369,Townhouse,Private room,1,1,1,125.0
37.74439,-122.4067,House,Entire home/apt,3,3,3,300.0
37.79716,-122.3988,Apartment,Entire home/apt,1,0,31,140.0
37.74762,-122.4751,Apartment,Entire home/apt,2,3,2,499.0
37.78781,-122.41637,Apartment,Private room,0,1,2,85.0
37.77718,-122.43091,Apartment,Private room,3,1,30,60.0
37.77542,-122.40853,House,Private room,1,1,2,160.0
37.71987,-122.43018,Apartment,Entire home/apt,1,1,30,110.0
37.74383,-122.43205,House,Entire home/apt,1,1,1,135.0
37.79356,-122.4366,Apartment,Entire home/apt,1,1,31,300.0
37.72091,-122.46372,House,Entire home/apt,1,2,3,145.0
37.75111,-122.43075,Apartment,Entire home/apt,2,2,30,322.0
37.76108,-122.40851,Apartment,Private room,1,1,31,80.0
37.73822,-122.41346,House,Entire home/apt,2,3,30,275.0
37.79077,-122.43973,Guest suite,Entire home/apt,1,1,3,185.0
37.78707,-122.41197,Apartment,Entire home/apt,1,0,30,130.0
37.75297,-122.43558,Apartment,Private room,1,1,30,135.0
37.75363,-122.42696,Townhouse,Private room,1,1,1,97.0
37.77426,-122.40192,Apartment,Entire home/apt,1,2,2,275.0
37.75081,-122.41637,House,Entire home/apt,4,4,1,599.0
37.76163,-122.45213,House,Entire home/apt,2,3,5,500.0
37.79921,-122.42248,Condominium,Entire home/apt,1,3,30,217.0
37.7626,-122.395,Apartment,Entire home/apt,1,0,30,150.0
37.75584,-122.40877,Apartment,Entire home/apt,1,2,3,165.0
37.75879,-122.40776,Condominium,Entire home/apt,1,2,5,299.0
37.72531,-122.40625,House,Private room,1,1,2,70.0
37.75826,-122.43266,Apartment,Entire home/apt,1,2,30,168.0
37.78665,-122.45959,Apartment,Entire home/apt,1,1,30,159.0
37.73964,-122.41049,House,Private room,2,1,30,90.0
37.77568,-122.41076,Condominium,Entire home/apt,2,2,3,200.0
37.76123,-122.45095,Apartment,Entire home/apt,1,1,2,150.0
37.7537,-122.42759,Condominium,Entire home/apt,1,3,30,340.0
37.75974,-122.43988,Apartment,Entire home/apt,2,3,3,625.0
37.73286,-122.42863,Guest suite,Entire home/apt,1,1,3,140.0
37.7345,-122.41339,House,Private room,1,1,1,99.0
37.75762,-122.44425,House,Entire home/apt,2,3,30,300.0
37.75504,-122.509,House,Entire home/apt,1,2,2,220.0
37.7856,-122.46617,Condominium,Entire home/apt,1,1,30,210.0
37.75569,-122.44122,Condominium,Private room,1,1,30,90.0
37.7341,-122.44876,House,Entire home/apt,2,3,2,299.0
37.76403,-122.46803,Guest suite,Entire home/apt,1,1,3,145.0
37.75319,-122.41509,Apartment,Private room,1,1,6,133.0
37.76483,-122.45131,Apartment,Entire home/apt,2,3,2,400.0
37.77605,-122.44131,Apartment,Entire home/apt,2,1,3,349.0
37.78509,-122.44298,Apartment,Entire home/apt,1,2,3,350.0
37.76719,-122.44824,Apartment,Entire home/apt,2,2,3,215.0
37.78877,-122.4083,Boutique hotel,Private room,1,1,5,125.0
37.79094,-122.41725,Apartment,Entire home/apt,1,0,30,107.0
37.79248,-122.41649,Apartment,Entire home/apt,1,0,30,107.0
